car_id,title,model,price_million,description,odo,registration,origin,condition,warranty,year,version,gearbox,fuel,body_type,seats,drivetrain,horse_power,torque,engine_capacity,fuel_consumption,airbags,ground_clearance,doors,unladen_weight,gross_weight,image_folder,url
p30_s19_1774764826,mazda 3 1.5L Luxury - 2025 lướt 7 ngìn,Mazda 3,599.0,"Mazda 3 1.5L Luxury màu đỏ, đăng ký lần đầu 2025.  - Xe lướt 7.000 km, tình trạng như mới.  - Không lỗi nhỏ, bảo dưỡng đầy đủ tại hãng, sơn zin cả xe.  - Thiết kế sang trọng, vận hành êm ái. Ae thiện chí alo e co giá êm ạ - thanks",7000,Có,Đang cập nhật,Đã sử dụng,Bảo hành hãng,2025,N/A,Tự động,Xăng,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,> 1 tấn,> 2 tấn,car_p30_s19_1774764826,https://xe.chotot.com/mua-ban-quan-12-tp-ho-chi-minh/131128560.htm
p31_s0_1774764847,mazda 3 1.5L Luxury - 2025 lướt 7 ngìn,Mazda 3,599.0,"Mazda 3 1.5L Luxury màu đỏ, đăng ký lần đầu 2025.  - Xe lướt 7.000 km, tình trạng như mới.  - Không lỗi nhỏ, bảo dưỡng đầy đủ tại hãng, sơn zin cả xe.  - Thiết kế sang trọng, vận hành êm ái. Ae thiện chí alo e co giá êm ạ - thanks",7000,Có,Đang cập nhật,Đã sử dụng,Bảo hành hãng,2025,N/A,Tự động,Xăng,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,> 1 tấn,> 2 tấn,car_p31_s0_1774764847,https://xe.chotot.com/mua-ban-oto-quan-12-tp-ho-chi-minh/131128560.htm
p31_s1_1774764859,Mazda 2 2018 màu Đỏ,Mazda 2,315.0,"Mazda 2 màu đỏ, xe Nhật Bản bền bỉ, thiết kế trẻ trung, năng động.  - Xe 5 chỗ, hộp số tự động, dùng nhiên liệu xăng.  - Ngoại hình đẹp, nội thất tiện nghi.  - Xe sẵn sàng lăn bánh.",66000,Có,Nhật Bản,Đã sử dụng,Bảo hành hãng,2018,N/A,Tự động,Xăng,Sedan,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,> 1 tấn,> 2 tấn,car_p31_s1_1774764859,https://xe.chotot.com/mua-ban-oto-thanh-pho-long-khanh-dong-nai/131048442.htm
p31_s2_1774764870,Mazda 3 2018 Hatchback Xanh,Mazda 3,413.0,"Cần bán Mazda 3 hatchback xanh cavansite 2018.Xe gia đình nói không với dịch vụ,xe đẹp khung gầm chắc chắn, có xước dăm.Đăng kiểm còn dài.pháp lý rõ ràng chính chủ Check test thoải mái.Ae thiện chí liên hệ *** tên Nam",70000,N/A,Đang cập nhật,Đã sử dụng,Bảo hành hãng,2018,1.5 AT,Tự động,Xăng,Hatchback,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,> 1 tấn,> 2 tấn,car_p31_s2_1774764870,https://xe.chotot.com/mua-ban-oto-huyen-gia-lam-ha-noi/131128043.htm
p31_s3_1774764880,Mazda BT-50 Xám xanh,BT-50,390.0,"Mazda BT-50 màu xám xanh, xe bán tải 5 chỗ, động cơ dầu tiết kiệm nhiên liệu.   - Hộp số sàn, vận hành mạnh mẽ.   - Phù hợp đi công trường, chở hàng hoặc đi gia đình.",140000,N/A,Đang cập nhật,Đã sử dụng,Bảo hành hãng,2017,N/A,Số sàn,Dầu,Pick-up (bán tải),5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,> 1 tấn,> 2 tấn,car_p31_s3_1774764880,https://xe.chotot.com/mua-ban-oto-quan-binh-tan-tp-ho-chi-minh/131126773.htm
p31_s4_1774764891,Mazda BT-50 2.2 AT chính chủ cần bán,BT-50,285.0,Đổi nhu cầu ra đi em BT50 2.2 AT đk 2014 nhập Thái Máy số bao zin ko lỗi Em chính chủ bán giá tốt cho người sử dụng,213000,Có,Đang cập nhật,Đã sử dụng,Bảo hành hãng,2014,2.2L 4x2 AT,Tự động,Dầu,Pick-up (bán tải),Khác,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,> 1 tấn,> 2 tấn,car_p31_s4_1774764891,https://xe.chotot.com/mua-ban-oto-thanh-pho-thuan-an-binh-duong/130810718.htm
p31_s5_1774764901,Mazda Mazda3 2015 1.5AT Trắng,Mazda 3,355.0,"- Bán xe Mazda3 1.5AT màu trắng, sản xuất 2015 tên cá nhân biển hà nội, chạy 11v km bảo dưỡng đầy đủ lên xe còn cực mới và đẹp, gầm bệ êm ái chắc lịch, máy số ngọt ngào, cam kết xe zin, ko đâm đụng va quyệt, keo chỉ cột kèo đinh tán zin, máy số động cơ nguyên bản, ko ra máy ko thuỷ kích ko ngập nước, check tes thoả mái... - Xe trang bị : Ghế da xịn theo xe, màn hình cam lùi, đề nổ cửa nóc, điều hoà auto, tích hợp vô lămg, ga tự động, gập gương, và nhiều tính năng khác theo xe ...!",110000,N/A,Đang cập nhật,Đã sử dụng,Bảo hành hãng,2015,N/A,Tự động,Xăng,Sedan,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,> 1 tấn,> 2 tấn,car_p31_s5_1774764901,https://xe.chotot.com/mua-ban-oto-quan-nam-tu-liem-ha-noi/131124548.htm
p31_s6_1774764912,"Mazda Cx5 2.0AT 2017 61,000 km full lịch sử",CX-5,485.0,"- Cần bán Mazda Cx5 2.0AT 2017 cam kết odo chuẩn 62,000 km. Full lịch sử hãng. Sơn zin còn nhiều. Tình trạng gần như mới - Bánh sơ cua chưa hạ. 4 vỏ mới thay  - Trang bị full option: ghế điện, cửa sổ trời, đề Star/stop, phanh tay điện tử, đầu DVD, camera de, HUD kính hiển thị tốc độ, camera Hành Trình VietMap cảnh báo giao thông.  - Cam kết đúng km. Không đâm đụng, ngập nước, máy số zin - Bán bao rút hồ sơ gốc, bao pháp lý, phạt nguội - Thiện chí xem xe giá cả còn thương lượng",61000,Có,Việt Nam,Đã sử dụng,Bảo hành hãng,2017,2.0L FWD,Tự động,Xăng,SUV / Cross over,5,N/A,153 Hp @6000 RPM,200 Nm @4000 RPM,2,N/A,6,200,5,> 1 tấn,> 2 tấn,car_p31_s6_1774764912,https://xe.chotot.com/mua-ban-oto-quan-binh-tan-tp-ho-chi-minh/131124212.htm
p31_s7_1774764922,MAZDA 3 - ƯU ĐÃI TIỀN MẶT - QUÀ TẶNG BH THÂN VỎ XE,Mazda 3,569.0,"𝐍𝐄𝐖 𝐌𝐀𝐙𝐃𝐀 3 giảm giá mạnh nay chỉ từ 569 TRIỆU với các hỗ trợ:  ✅ Ưu đãi giảm giá + Quà tặng phụ kiện + BHVC XE ✅ Hỗ trợ trả trước chỉ từ 205TR nhận xe ✅ Hỗ trợ ngân hàng lãi suất thấp 6.5% - duyệt hồ sơ nhanh chóng ✅ Bảo hành 5 năm hoặc 150 000km ✅ Hỗ trợ lái thử miễn phí, tận nhà 🎁 Tặng Film cách nhiệt của Mỹ, thảm lót sàn, lót cốp, ốp pô sau, cánh hướng gió, xăng nhiên liệu, miễn phí công bảo dưỡng, dù cầm tay Mazda, túi cứu hộ 4 món tiêu chuẩn… và nhiều quà tặng giá trị cao khi liên hệ xem xe trực tiếp tại Showroom ——————————————— 📲Liên hệ: *** - em Thành Mazda để nhận ưu đãi và hỗ trợ ngay",N/A,N/A,Việt Nam,Mới,Bảo hành hãng,2026,N/A,Tự động,Xăng,Sedan,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,car_p31_s7_1774764922,https://xe.chotot.com/mua-ban-oto-quan-tan-phu-tp-ho-chi-minh/124920633.htm
p31_s8_1774764932,MAZDA 3 LUXURY 2024 – XE LƯỚT ĐẸP NHƯ MỚI,Mazda 3,609.0,"🚗 MAZDA 3 LUXURY 2024 – XE LƯỚT ĐẸP NHƯ MỚI 🚗  ✨ Cập bến Mazda 3 Luxury 2024 – form mới, thiết kế KODO sang trọng, nhìn là mê ✨ Odo: 7.000km – xe lướt cực ít, gần như mới tinh ✨ Trang bị đầy đủ: màn hình lớn, Apple CarPlay, ghế da, cruise control, phanh tay điện tử…  💰 Giá: 6xx triệu 📞 Liên hệ ngay: ***  ✨ Cam kết: ✨ Xe không đâm đụng – không ngập nước ✨ Máy số zin 100% – odo chuẩn ✨ Pháp lý rõ ràng – hỗ trợ bank 70% ✨ Hỗ trợ sang tên – thu xe cũ giá cao  #Mazda3Luxury2024 #Mazda3Cu #SedanHangC #XeLuot #OtoCuTPHCM #XeDepGiaTot",7800,Có,Việt Nam,Đã sử dụng,Bảo hành hãng,2024,N/A,Tự động,Xăng,Sedan,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,> 1 tấn,> 2 tấn,car_p31_s8_1774764932,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/131031805.htm
p31_s9_1774764943,Mazda 3 2024 1.5 Luxury 10.600 Km,Mazda 3,612.0,"Mazda 3 1.5 Luxury đời 2024 màu trắng, xe đẹp, chạy êm.  - Odo: 10.600 Km.  - Thiết kế sang trọng, nội thất tiện nghi.  - Giá: 612 triệu.",10600,Có,Đang cập nhật,Đã sử dụng,Bảo hành hãng,2024,N/A,Tự động,Xăng,Sedan,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,> 1 tấn,> 2 tấn,car_p31_s9_1774764943,https://xe.chotot.com/mua-ban-oto-quan-cai-rang-can-tho/131120581.htm
p31_s10_1774764955,Mazda BT-50 2017 MT 2 cầu,BT-50,360.0,"Mazda BT-50 2017 số sàn hai cầu màu xám xanh, dòng bán tải mạnh mẽ, bền bỉ.   - Động cơ dầu, hộp số sàn.   - Xe 5 chỗ, nội thất rộng rãi.   - Phù hợp đi công trường, chở hàng hoặc gia đình. - Bên e vừa mua vừa bán LH ***",150000,Có,Đang cập nhật,Đã sử dụng,Bảo hành hãng,2017,N/A,Số sàn,Dầu,N/A,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,> 1 tấn,> 2 tấn,car_p31_s10_1774764955,https://xe.chotot.com/mua-ban-oto-quan-ha-dong-ha-noi/131120343.htm
p31_s11_1774764967,🪭 MAZDA 2 SEDAN AT MODEL 2025 ♦️💎,Mazda 2,375.0,"🔰 MAZDA 2 SEDAN BẢN AT 🔰  ▪️Sx : 2024 ▪️ Lăn bánh : 7v km ▪️Đã trang bị thêm màn hình androi ▪️Giá nay chỉ : 375tr  🚘🚘🚘 THANH HUY AUTO 🚘🚘🚘   📣 Cam kết không tai nạn , Không ngập nước, không phạt nguội, Pháp lý rõ ràng.  📣 Thu mua ô tô giá cao ‼️ Hỗ trợ vay ngân hàng lãi suất tốt  ✅ 392-394 Phan Châu Trinh.Đà Nẵng 🍀🍀 Hotline : 🍀🍀 💐Hân hạnh được phục vụ ❤️ 💐Xin chân thành cám ơn ❤️",70000,N/A,Đang cập nhật,Đã sử dụng,Bảo hành hãng,2024,N/A,Tự động,Xăng,Sedan,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,> 1 tấn,> 2 tấn,car_p31_s11_1774764967,https://xe.chotot.com/mua-ban-oto-quan-hai-chau-da-nang/131119794.htm
p31_s12_1774764980,Mazda CX8 2024 Premium Trắng 2 vạn km,CX-8,970.0,"CX8 2024 Premium trắng tinh khôi  phom dáng mới nhất, chạy 2 vạn km Chất lượng tuyệt đối, bao check thoải mái   Chỉ 9xx triệu  Có hỗ trợ ngân hàng   Xem xe tại hà nội   Nhận trao đổi hoặc thu mua xe #mazdacx8",20000,N/A,Đang cập nhật,Đã sử dụng,Bảo hành hãng,2024,N/A,Tự động,Xăng,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,> 1 tấn,> 2 tấn,car_p31_s12_1774764980,https://xe.chotot.com/mua-ban-oto-quan-cau-giay-ha-noi/131017010.htm
p31_s13_1774764993,Mazda 3 Luxury Sport 2023 36000 km,Mazda 3,535.0,"Mazda 3 Luxury Sport đăng ký 2023 odo zin 3,6 vạn, xe như mới",36000,N/A,Đang cập nhật,Đã sử dụng,Bảo hành hãng,2023,N/A,Tự động,Xăng,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,> 1 tấn,> 2 tấn,car_p31_s13_1774764993,https://xe.chotot.com/mua-ban-oto-quan-hoang-mai-ha-noi/130735291.htm
p31_s14_1774765006,Mazda 3 2018 Trắng 100000 km,Mazda 3,429.0,"MAZDA 3 2018 – XE HẠNG C *** , GIÁ CHỈ HƠN 400 TRIỆU Nếu anh em đang tìm một chiếc xe vừa đi làm sang, vừa đi chơi lịch lãm thì không thể bỏ qua em Mazda 3 này: Đời xe: Sản xuất 2018, form dáng Kodo trẻ trung, vượt thời gian. Option nổi bật: Đã có phanh tay điện tử, chế độ lái Sport, cửa sổ trời, màn hình Mazda Connect...  Nguồn gốc: Biển Hà Nội Tình trạng: Odo 10v km (Xe chạy giữ gìn, bảo dưỡng đều, máy móc êm). Cam kết: Bao check test toàn quốc theo yêu cầu. Xe sẵn sử dụng, không cần tốn thêm chi phí bảo dưỡng.  Giá chào bán: 429 Triệu (Có thương lượng sâu cho anh em thiện chí).",100000,Có,Nước khác,Đã sử dụng,Bảo hành hãng,2018,1.5 AT,Tự động,Xăng,Sedan,Khác,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,> 1 tấn,> 2 tấn,car_p31_s14_1774765006,https://xe.chotot.com/mua-ban-oto-quan-long-bien-ha-noi/131113551.htm
p31_s15_1774765019,Mazda CX5 2023- Odo: 40K- 1 chủ,CX-5,759.0,"🚘 Mazda CX5 2023 2.0 Premium  - Odo: 40.000km- 1 chủ - Trang bị: Ghế điện, ghế da, cửa sổ trời, cảm biến trước sau, cốp điện, cửa sổ trời, auto hold, phanh tay điện tử, đèn led, crusie control,cam 360, màn hình, cảm biến áp suất lốp, dán phim, lót sàn, lót cốp... - Giá: 759tr- bớt lộc, hỗ trợ bank ☎️ *** Thy",40000,N/A,Đang cập nhật,Đã sử dụng,Bảo hành hãng,2023,N/A,Tự động,Xăng,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,> 1 tấn,> 2 tấn,car_p31_s15_1774765019,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/131112389.htm
p31_s16_1774765031,"Mazda CX5 2023 Premium 2.0L, màu đen,đi 40.000 km",CX-5,759.0,"Mazda CX5 2023 Premium 2.0L, 5 chỗ,màu đen còn rất mới đẹp. - Odo 40.000 km, biển số HCM,1 chủ. - Đăng kiểm đến 10/2026. - Trang bị camera 360, 2 ghế chỉnh điện, cốp điện,phanh tay điện tử,cửa sổ trời,... * Giá bán 759 triệu còn bớt lộc. * Bao rút hồ sơ gốc. * Hỗ trợ sang tên các tỉnh. * Hỗ trợ hồ sơ trả góp ngân hàng. * Hỗ trợ giao xe tận nơi. * Thu đổi xe tận nơi giá cao.  *** Cam kết chất lượng xe bán ra : + Không tai nạn, không cháy nổ  + Không ngập nước, thủy kích. + Động cơ,hộp số, khung gầm nguyên bản. + Bảo hành 6 tháng/5000km cho động cơ, hộp số.",40000,Có,Việt Nam,Đã sử dụng,Bảo hành hãng,2023,Premium 2.0 AT,Tự động,Xăng,SUV / Cross over,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,> 1 tấn,> 2 tấn,car_p31_s16_1774765031,https://xe.chotot.com/mua-ban-oto-quan-binh-tan-tp-ho-chi-minh/131112240.htm
p31_s17_1774765043,MAZDA CX8 2022 2.5 AT LUXURY - 39000 km,CX-8,788.0,"MAZDA CX8 2022 2.5 AT LUXURY 62A 41909 Odo: 39.000 km (nguyên bản)  Giá bán 788 triệu ( bao rút hồ sơ )  Xe có lên màn hình android + camera 360 , film cách nhiệt 3M, sàn da 5D 360",38997,Có,Nước khác,Đã sử dụng,Bảo hành hãng,2022,2.5 Luxury,Tự động,Xăng,SUV / Cross over,7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5,> 1 tấn,> 2 tấn,car_p31_s17_1774765043,https://xe.chotot.com/mua-ban-thanh-pho-di-an-binh-duong/130952684.htm
p31_s18_1774765055,Mazda 3 Sport Premium Đỏ,Mazda 3,600.0,"Mazda 3 Sport Premium sản xuất và lăn bánh tháng 9/2023, 01 đời chủ mua từ mới, đây là bản cao cấp nhất trong phân khúc, đã lên camera 360, chống ồn toàn xe, cam kết ko đâm đụng, ko ngập nước( xe ở trong thành phố nên ko bị ngập nước, ngoài TP phường tây NT mới ngập), bao check toàn quốc",59299,Có,Việt Nam,Đã sử dụng,Bảo hành hãng,2023,N/A,Tự động,Xăng,Hatchback,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,> 1 tấn,> 2 tấn,car_p31_s18_1774765055,https://xe.chotot.com/mua-ban-thanh-pho-nha-trang-khanh-hoa/131110178.htm
p32_s0_1774765074,cx5 2025 cao nhất,CX-5,866.0,Cx5 2025 bản cao cấp nhất Đi mới 736 km siêu lướt Rẻ hơn xe mới 100 củ hơn Xe như mới,738,Có,Đang cập nhật,Đã sử dụng,Bảo hành hãng,2025,N/A,Tự động,Xăng,SUV / Cross over,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,> 1 tấn,> 2 tấn,car_p32_s0_1774765074,https://xe.chotot.com/mua-ban-oto-quan-binh-tan-tp-ho-chi-minh/131026177.htm
p32_s1_1774765085,Mazda CX-8 2019 2.5 Premium Đỏ,CX-8,745.0,"Mazda CX-8 2.5 Premium 2019 (1 cầu) màu đỏ, thiết kế sang trọng, không gian rộng rãi.  - Odo: 49.000 km, xe giữ gìn cẩn thận.  - Trang bị đầy đủ tiện nghi.  - Giá 745 triệu.",49000,Có,Đang cập nhật,Đã sử dụng,Bảo hành hãng,2019,Premium,Tự động,Xăng,SUV / Cross over,5,FWD,188 Hp @ 6000 rpm,252Nm @ 4000 rpm,2.5,6,N/A,200,5,> 1 tấn,> 2 tấn,car_p32_s1_1774765085,https://xe.chotot.com/mua-ban-oto-thanh-pho-di-an-binh-duong/131109942.htm
p32_s2_1774765097,Mazda 3 2005 Bạc,Mazda 3,115.0,mazda3 2005 xe chính chủ xe đẹp  rin từ trong ra ngoài  giá bán 115tr ***,183393,Có,Việt Nam,Đã sử dụng,Bảo hành hãng,2005,N/A,Số sàn,Xăng,N/A,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,> 1 tấn,> 2 tấn,car_p32_s2_1774765097,https://xe.chotot.com/mua-ban-oto-huyen-phu-cat-binh-dinh/131109198.htm
p32_s3_1774765106,New Mazda 3 Full màu ưu đãi giảm 35 Triệu,Mazda 3,579.0,"MAZDA3 | ƯU ĐÃI ĐẶC BIỆT LÊN ĐẾN 35 TRIỆU ĐỒNG*  Xuân mới là thời điểm lý tưởng để khởi đầu những hành trình mới. Mazda3 đồng hành cùng bạn với thiết kế hiện đại, cảm giác lái mượt mà và không gian nội thất tinh tế – lựa chọn phù hợp cho người trẻ thành đạt và gia đình nhỏ yêu phong cách sống chất lượng. 🎉 Ưu đãi đón Tết dành cho Mazda3: 🎁 Ưu đãi giá lên đến 35 triệu đồng (*) 🎁Quà tặng 01 năm bảo hiểm vật chất (*) 🎁 Lì xì Voucher dịch vụ lên đến 5 triệu đồng (*) (tuỳ phiên bản áp dụng.) 🎁 Trả trước chỉ từ 115 triệu đồng  📩 Inbox ngay để được tư vấn chi tiết phiên bản – màu sắc – chương trình ưu đãi 📞 Đăng ký lái thử Mazda3 và sẵn sàng cho một khởi đầu mới đầy cảm hứng.  #Mazda #ThacoAutoTPHCM #MazdaHoChiMinh #Mazda3 --------------------------- THACO AUTO BÌNH TRIỆU 📍 Địa chỉ: 127 Quốc Lộ 13 , Hiệp Bình , Thủ Đức",N/A,N/A,Việt Nam,Mới,Bảo hành hãng,2026,N/A,Tự động,Xăng,Sedan,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,car_p32_s3_1774765106,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/131107699.htm
p32_s4_1774765114,Mazda 3 2020 Premium 60000 km Xanh,Mazda 3,530.0,"Xe all new mazda 3 premium 2020 60000km Xe gia đình 1 chủ, đi kỹ Trang bị sẵn camera hành trình cảnh báo giao thông bằng giọng nói Vietmap, đèn led viền 4 cửa, cảm biến áp suất lốp, bảo dưỡng định kỳ đầy đủ. Nay kẹt vốn nên muốn sang nhượng lại giá 530tr. KHÔNG TRẢ GIÁ, MIỄN TIẾP CÒ LÁI VÀ MUA BÁN LẠI",60000,N/A,Đang cập nhật,Đã sử dụng,Bảo hành hãng,2020,N/A,Tự động,Xăng,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,> 1 tấn,> 2 tấn,car_p32_s4_1774765114,https://xe.chotot.com/mua-ban-oto-huyen-cu-chi-tp-ho-chi-minh/131105125.htm
p32_s5_1774765120,Mazda 3 Sport - 2024 1.5 Premium lướt 2van,Mazda 3,649.0,"👉 🚘 Mazda 3 Sport 1.5 Premium Fulloption.  - Sx 2024. (Lướt 28 ngìn - Đẹp ken ) - Ko lõi nhỏ , bảo dưỡng full hãng . 🌾 - AE xem xe có bớt ạ 🥰 AE-Quý Khách quan tâm lh e nha- cảm ơn.",28000,Có,Việt Nam,Đã sử dụng,Bảo hành hãng,2024,N/A,Tự động,Xăng,Hatchback,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,> 1 tấn,> 2 tấn,car_p32_s5_1774765120,https://xe.chotot.com/mua-ban-oto-quan-12-tp-ho-chi-minh/131103673.htm
p32_s6_1774765133,MAZDA CX8 – 2022,CX-8,789.0,"🔥 MAZDA CX8 – 2022 | ĐẲNG CẤP VÀ SANG TRỌNG 🔥  • Động cơ SKYACTIV-G 2.5L • Lịch sử bảo dưỡng hãng sạch sẽ, không lỗi, không va chạm. • Xe vận hành êm ái, phù hợp đi phố lẫn đường dài.  🚘 Ngoại thất cực chất:  • Bộ mâm hợp kim 19 inch  • Lốp Yokoham chính hãng – êm ái, bám đường hoàn hảo   * Trang Bị:  • Cụm đèn trước: LED chiếu xa/gần, đèn LED chạy ban ngày  • Cụm đèn sau: Dạng LED • Gương chỉnh điện và gập điện  • Xe vận hành êm ái, phù hợp đi phố lẫn đường dài.  🛋️ Nội thất xa xỉ:  • Toàn bộ nội thất bọc da cao cấp  • Ghế Nappa, hàng ghế trước và sau gập điện tiện dụng  • Vô lăng bọc da tích hợp nút điều khiển và tính năng sưởi   • Màn hình 8”, 10 loa Bose  ❄️ Công nghệ & tiện nghi:  • Hệ thống lạnh 3 vùng độc lập – làm mát nhanh & sâu  • Hỗ trợ lái trong sương mù  📌 Thông số xe:  • Odo: 22.387 km  • Sản xuất: 2022  • Phiên bản: Deluxe  💰 Giá cực tốt – còn thương lượng cho khách mến iu ❤️  📍Xem xe tại TP.HCM. Hỗ trợ thủ tục sang tên nhanh gọn, minh bạch.  📞 Liên hệ ngay: *** (Gọi trực tiếp để xem xe)",22387,Có,Đang cập nhật,Đã sử dụng,Bảo hành hãng,2022,Deluxe,Tự động,Xăng,SUV / Cross over,7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,> 1 tấn,> 2 tấn,car_p32_s6_1774765133,https://xe.chotot.com/mua-ban-oto-huyen-hoc-mon-tp-ho-chi-minh/131048618.htm
p32_s7_1774765147,Mazda CX-5 2023 Exclusive - XE DEMO CÔNG TY,CX-5,780.0,"*** Một Chiếc CX-5 Exclusive 2023 - XE DEMO LÁI THỬ CÔNG TY + Odo: 31k km + Không Đâm Đụng, Không Thủy Kích, bao check tại Hãng.  + Giá Hấp dẫn 780.000.000đ. Liên hệ sdt em ngay để hỗ trợ nhé  + Xem xe trực tiếp tại hãng, liên hệ em ngay nhé.",31024,N/A,Nhật Bản,Đã sử dụng,Bảo hành hãng,2023,2.0 Premium Exclusive,Tự động,Xăng,SUV / Cross over,Khác,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,> 1 tấn,> 2 tấn,car_p32_s7_1774765147,https://xe.chotot.com/mua-ban-oto-quan-6-tp-ho-chi-minh/129874346.htm
p32_s8_1774765158,Mazda CX9 2012 3.7AT AWD,Mazda Other,333.0,"CX9 3.7AT AWD sx 2012 nhập khẩu, tên cá nhân, ghế da bò, chìa smarkey, cửa sổ trời, điều hoà auto 3 vùng độc lập, tích hợp volang, ga tự động, vân gỗ cacbon, loa bose, ghế điện nhớ 3 vị trị, bầu trời công nghệ, lốp mới, đăng kiểm vừa khám.   “Chẳng có gì là tự nhiên rẻ. Đã rẻ thì không có xe đẹp, đã đẹp thì không có rẻ” ⭐️5 TIÊU CHÍ VÀNG Tại VĨNH CƯỜNG AUTO 1.Xe không bị tai nạn. 2.Xe không đại tu động cơ và hộp số. 3.Xe không bị thuỷ kích. 4.Xe không bị phạt nguội. 5.Giấy tờ theo xe hợp lệ,đủ điều kiện mua, bán, sang tên. ⭐️HOÀN TIỀN NẾU SAI 5 TIÊU CHÍ VÀNG 👉Hỗ trợ Bank lên tới 75%. 👉Rút hồ sơ miễn phí.",100000,Có,Nước khác,Đã sử dụng,Bảo hành hãng,2012,3.7 AT 4WD,Tự động,Xăng,SUV / Cross over,7,AWD,274 HP @6200 RPM,367 Nm @4200 RPM,3.7,N/A,2,204,5,> 1 tấn,> 2 tấn,car_p32_s8_1774765158,https://xe.chotot.com/mua-ban-oto-huyen-soc-son-ha-noi/129898188.htm
p32_s9_1774765171,Mazda 3 2024 - 17000 km,Mazda 3,600.0,"🚘 Mazda3 1.5L Sport Luxury 2024 - Odo 1v7 km 👉  - 1 chủ đăng ký từ mới  - Full lịch sử bảo dưỡng hãng, xe zin không lỗi nhỏ  - Xe về sẵn đi  - Có hỗ trợ ngân hàng",17000,N/A,Đang cập nhật,Đã sử dụng,Bảo hành hãng,2024,N/A,Tự động,Xăng,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,> 1 tấn,> 2 tấn,car_p32_s9_1774765171,https://xe.chotot.com/mua-ban-oto-huyen-van-giang-hung-yen/131098633.htm
p32_s10_1774765183,"Chính chủ bán xe Mazda 3 luxury 2021, Odo 28000km",Mazda 3,530.0,"Chính chủ bán xe Mazda 3 bản Luxury đời 2021 màu đỏ, nữ dùng, đi ít (28000km). Cam kết xe không đâm đụng ngập nước, còn hạn đăng kiểm, BH thân vỏ tới T10/26. Lịch sử bảo dưỡng chính hãng. Miễn trung gian.",28000,Có,Việt Nam,Đã sử dụng,Bảo hành hãng,2021,1.5L Luxury,Tự động,Xăng,Sedan,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,> 1 tấn,> 2 tấn,car_p32_s10_1774765183,https://xe.chotot.com/mua-ban-oto-quan-bac-tu-liem-ha-noi/130961919.htm
p32_s11_1774765191,Mazda CX8 2021 Luxury Trắng 73.000 Km,CX-8,745.0,"Mazda CX8 bản Luxury sản xuất 2021, xe 7 chỗ rộng rãi.  - Odo 73.000km, xe còn mới.  - Màu trắng sang trọng.  - Động cơ mạnh mẽ, vận hành êm ái.",73000,Có,Đang cập nhật,Đã sử dụng,Bảo hành hãng,2021,N/A,Tự động,Xăng,SUV / Cross over,7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,> 1 tấn,> 2 tấn,car_p32_s11_1774765191,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/131020136.htm
