car_id,model,version_extracted,year,price_million,odo,gearbox,fuel,body_type_clean,origin_clean,exterior_color,is_single_owner,seats_clean,engine_capacity,drivetrain_clean,airbags_clean,image_folder,description
p70_s16_1776277162,Mazda 3,1.5L Deluxe,2023,530.0,40000.0,Tự động,Xăng,Sedan,Khác,Bạc,True,5,1.5,FWD,6,car_p70_s16_1776277162,"𝑴𝒂𝒛𝒅𝒂 𝟑 𝟐𝟎𝟐𝟑 𝑩𝒂𝒏 𝑫𝒆𝒍𝒖𝒙𝒆 Xe 1 chủ , chất xe đẹp lướt . Odo 4vạn km Xe đã trang bị đề nổ strartop, phanh tay điện tử, auto hold, ghế da , màn hình lớn 8inch , chế độ lái Sport, cam lùi, .. 𝑪𝒂𝒎 𝒌𝒆𝒕 𝒗𝒂𝒏 𝒃𝒂𝒏 . 𝑲𝒉𝒐𝒏𝒈 𝒕𝒂𝒙𝒊 , 𝒅𝒊𝒄𝒉 𝒗𝒖 𝑩𝒂𝒐 𝒄𝒉𝒆𝒄𝒌 𝒕𝒆𝒔𝒕 𝒉𝒂𝒏𝒈 𝑴𝒂𝒚 𝒔𝒐 𝑹𝒊𝒏 . 𝑲𝒉𝒐𝒏𝒈 𝒅𝒂𝒊 𝒕𝒖 𝒅𝒐𝒏𝒈 𝒄𝒐, 𝒉𝒐𝒑 𝒔𝒐 . 𝑲𝒉𝒐𝒏𝒈 𝒅𝒂𝒎 𝒅𝒖𝒏𝒈, 𝒕𝒂𝒊 𝒏𝒂𝒏 . 𝑲𝒉𝒐𝒏𝒈 𝒏𝒈𝒂𝒑 𝒏𝒖𝒐𝒄 . Hỗ trợ bank 60-70 Giá chỉ 𝟓30𝑻𝑹 bao rút hồ sơ Giấy tờ pháp lý hợp lệ, minh bạch . Xem xe tại 𝑨𝒖𝒕𝒐 𝑻𝒊𝒆𝒏 𝑷𝒉𝒂𝒕 -𝟏𝟗𝟗𝑬 𝑷𝒉𝒂𝒎 𝑽𝒂𝒏 𝑫𝒐𝒏𝒈, 𝑷𝒍𝒆𝒊𝒌𝒖, 𝑮𝒊𝒂 𝑳𝒂𝒊"
p6_s17_1776268441,Mazda 3,2.0L Signature Luxury,2020,535.0,18000.0,Tự động,Xăng,Sedan,Việt Nam,Khác,False,5,2.0,FWD,6,car_p6_s17_1776268441,"MAZDA 3 2.0 SIGNATURE LUXURY 2020 SIÊU LƯỚT BẢN GIỚI HẠN - ĐỘNG CƠ 2.0 SKYACTIVE // ODO chỉ 𝟏𝟖.𝟎𝟎𝟎𝐊𝐌 cực ít đi. Chất xe cực kỳ mới, lịch sử bảo dưỡng hãng đầy đủ. Sơn zin xe trên 95. Còn nylon chưa bốc seal luôn ạ. Xe thuộc BẢN CAO CẤP nên sẽ được trang bị - Động cơ 𝟐.𝟎𝐀𝐓 𝐒𝐤𝐲𝐚𝐜𝐭𝐢𝐯𝐞 trứ danh của Mazda cho công suất đầu ra cực kỳ mạnh mẽ. Nhưng vẫn RẤT TIẾT KIỆM nhiên liệu. - Trang bị mâm 18inch cực kỳ đẹp thể thao. Mazda 3 máy 𝐒𝐤𝐲𝐚𝐜𝐭𝐢𝐯𝐞 𝟐.𝟎𝐀𝐓 thuộc hàng hiếm trên thị trường vì em nó đã không còn sản xuất từ tháng 9/2022 rồi ạ. Trên thị trường chỉ còn bản động cơ 1.5At mâm 16inch thôi. G ÍA B Á N CÔNG KHAI 𝟓𝟑𝟓 𝐭𝐫 Em luôn CÓ G Í A ĐẸP cho anh chị em nhanh gọn. Anh em nào thích HÀNG HIẾM - CỰC SIÊU MỚI thì về đội em PC Trương nhé. ------------------------- TIÊU CHÍ CHẤT LƯỢNG XE - Xe không đâm đụng, không tai nạn, không lỗi. - Xe không bị thuỷ kích - Động cơ , hộp số zin nguyên bản không tháo rã. - Odo chuẩn km, không tua km. - Hỗ trợ mang xe vào hãng để check ở toàn quốc. ------------------------- LIÊN HỆ em Châu - chủ xe ĐỊA CHỈ XEM XE 200 Đường 3 Tháng 2 - P12- Q10 TP.HCM Hà Đô centrosa Q10. mazda3 xeluot xedaquasudung"
p41_s0_1774766893,Mazda 6,2.5 AT,2015,370.0,180000.0,Tự động,Xăng,Sedan,Việt Nam,Trắng,False,5,2.5,FWD,2,car_p41_s0_1774766893,"Mazda 6 2.5L- màu trắng sx2015 . Mới về Odo 18v km, xe chuẩn như quảng cáo Không đâm đụng Tình trạng Xe đẹp, máy móc vận hành êm, nội ngoại thất sáng bóng"
p28_s6_1776272094,Mazda 3,1.5L Luxury,2022,530.0,63000.0,Tự động,Xăng,Hatchback,Việt Nam,Trắng,False,5,1.5,FWD,6,car_p28_s6_1776272094,Phân khúc C quốc dân đẹp như mới MAZDA 3 1.5AT LUXURY 2022 Xe màu TRẮNG Nội Thất ĐEN ODO 6.3V KM Giá bán 5xx Liên hệ ngay để nhận thêm thông tin và thật nhiều ưu đãi Lh - Mr.Tuấn_Xe lướt Auto.
p31_s4_1774764891,BT-50,2.2L 4x2 AT,2014,285.0,213000.0,Tự động,Dầu,Pick-up (bán tải),Khác,Khác,True,5,2.2,FWD,6,car_p31_s4_1774764891,Đổi nhu cầu ra đi em BT50 2.2 AT đk 2014 nhập Thái Máy số bao zin ko lỗi Em chính chủ bán giá tốt cho người sử dụng
p8_s15_1776268709,Mazda 3,1.6 AT,2004,155.0,100000.0,Tự động,Xăng,Sedan,Nhật Bản,Bạc,True,5,1.6,FWD,6,car_p8_s15_1776268709,"Mazda 3 đời 2004 màu bạc, một chủ từ đầu, xe giữ gìn cẩn thận. - Xe không đâm đụng, không ngập nước, máy số êm ru. - Điều hòa mát lạnh, nội thất sạch sẽ. - Trang bị đầy đủ phụ kiện ghế da, lót sàn, camera lùi, camera hành trình, màn hình DVD, 4 lốp mới, mâm đúc. - Xe sẵn sàng lăn bánh. Xem xe 84 Phạm Hùng, Hoà Xuân, Đà Nẵng"
p9_s5_1774727879,CX-5,2.0 Luxury,2021,685.0,70000.0,Tự động,Xăng,SUV / Cross over,Khác,Trắng,False,5,2.0,FWD,6,car_p9_s5_1774727879,Mazda Cx5 Luxury 2.0 AT 2021 Lăng Bánh 2022 Xe Lăng bánh Chuẩn 7v Lốp Mới Thay Cả Dàn / Sơ Cua Chưa Hạ Ngoại Thất Màu Trắng Sơn Rin 95 Mới Keng Nội Thất Dùng Rất kĩ Còn Mới / Siu Mới Còn Chưa Bóc Máy Số Nguyên Rin Xe Rất Đẹp Và Chắc Chắn K Lỗi Bao Ckek Mọi Nơi Hỗ Trợ Bank Thoai mái Hoặc Đổi Xe Ace Qtam Lh Em Tín Showroom ÔTô-Xe Máy-Xe Điện Tín Sỹ
p7_s5_1774727501,Mazda 3,1.5L Luxury,2025,628.0,12000.0,Tự động,Xăng,Sedan,Việt Nam,Xanh,False,5,2.0,FWD,6,car_p7_s5_1774727501,"Mazda 3 1.5AT Luxury 2025 màu xanh cavansite. Xe chạy lướt 12.000km siêu đẹp như mới, ko tỳ vết, nilon nhiều vị trí còn chưa bóc hết. Xe nhật thiết kế đẹp, bền bỉ, cực tiết kiệm xăng, còn nguyên vẹn mọi thứ và bảo hành chính hãng"
p71_s2_1776277261,Mazda Other,3.2L 4x4 AT,2017,400.0,89000.0,Tự động,Dầu,Pick-up (bán tải),Nhật Bản,Khác,False,5,2.0,FWD,6,car_p71_s2_1776277261,"Cần tìm mua xe Mada Bt50, mua nhanh uy tín nhanh gọn, bảo mật, inbox"
p35_s5_1774765724,Mazda 3,Luxury,2023,550.0,40000.0,Tự động,Xăng,Sedan,Việt Nam,Trắng,False,5,2.0,FWD,6,car_p35_s5_1774765724,Mazda 3 Luxury 2023 Odo 40.000km Xem xe Tiền Giang Giá 550 còn bớt Lh
p61_s12_1776276068,CX-8,Premium AWD,2023,929.0,14140.0,Tự động,Xăng,SUV / Cross over,Việt Nam,Cam,True,7,2.0,FWD,6,car_p61_s12_1776276068,"Mazda CX-8 Premium AWD 6 chỗ 2023 xe lướt cực đẹp, full option cao cấp Mazda CX-8 Premium AWD 6S sản xuất 2023 Odo chuẩn 14.140 km Một chủ từ đầu Xe đẹp, không cấn đụng không ngập nước máy số zin Chủ xe có bảo hiểm 2 chiều nên đã thay cảng trước tại hãng, có đầy đủ lịch sử bảo dưỡng Phiên bản cao cấp CX-8 2023, cấu hình 6 ghế thương gia, dẫn động AWD, nội thất sang trọng tiện nghi đầy đủ. Vận hành mạnh mẽ ổn định Động cơ SkyActiv-G 2.5L 188Hp 252Nm Hộp số tự động 6 cấp Dẫn động 4 bánh toàn thời gian AWD GVC Plus Off-road Traction Assist Nội thất tiện nghi cao cấp Cấu hình 6 ghế Captain Chair thương gia, bệ tỳ tay riêng Nội thất da Nappa cao cấp Sưởi ghế trước hàng ghế 2, sưởi vô lăng HUD kính lái, màn hình giải trí 8 inch Apple CarPlay/Android Auto Âm thanh Bose 10 loa cao cấp Sạc không dây, điều hòa tự động 3 vùng Gương tràn viền, phanh tay điện tử, Auto Hold An toàn i-Activsense Camera 360, 6 túi khí Radar Cruise Control MRCC Cảnh báo lệch làn, cảnh báo va chạm trước Hỗ trợ phanh thông minh trước/sau Nhắc nhở tập trung lái xe Ngoại thất Mâm 19 inch Đèn LED tự động Cốp điện chống kẹt Ống xả kép thể thao Tân Thành Auto cam kết Xe chuẩn kiểm tra kỹ trước khi giao Hỗ trợ sang tên nhanh gọn Thu mua trao đổi xe cũ giá tốt Liên hệ Tân Thành Auto - Cần Thơ để xem xe và làm việc trực tiếp hoặc đặt cọc 2tr để được giao xe tận nhà."
p19_s1_1776270677,Mazda 2,1.5 AT,2024,369.0,51000.0,Tự động,Xăng,Hatchback,Khác,Khác,False,5,1.5,FWD,6,car_p19_s1_1776270677,BÁN XE MAZDA2 1.5AT SX2024 nhập khẩu thái lan Odo51 ngàn km xe không thủy kích xe không ngập nước keo chỉ số máy nguyên zin nguyên bản gầm bệ máy êm nội ngoại thất rất mới xe đã Qua kiểm tra chất lượng giá hợp lý 369 tr xe đang bán tại ôtô thiên Hải bình dương
p27_s12_1776271966,CX-5,Premium,2021,689.0,60000.0,Tự động,Xăng,SUV / Cross over,Khác,Cam,False,5,2.0,FWD,6,car_p27_s12_1776271966,"Cập bến CX5 premium 2021 - Mazda CX5 premium 2021 Odo 60.000km Trang bị nhiều option Ghế chỉnh điện, nhớ ghế, cửa sổ trời, phanh tay điện tử, hub kính, cốp điện, - Cam kết Xe không đâm đụng, không ngập nước, máy số, khung gầm, động cơ nguyên bản. Check test thoải mái. Hotline để em hỗ trợ và tư vấn chi tiết hơn cho anh chị nhé"
p26_s17_1776271817,CX-5,Premium 2.0 AT,2022,690.0,46000.0,Tự động,Xăng,SUV / Cross over,Khác,Trắng,False,5,2.0,FWD,6,car_p26_s17_1776271817,"Đắn đo mấy hôm rồi vẫn phải đăng bán em Mazda CX-5 2022 Premium chiếc xe gắn bó 4 năm Xe mình đi giữ kỹ, chủ yếu phục vụ gia đình nên mọi thứ còn rất đẹp và sạch sẽ, ODO 46.000km chạy êm, máy móc zin, ko bị thuỷ kích. Thật lòng là không muốn bán chút nào, vì đi rất thích, đầm và an toàn. Nhưng do cần đổi xe nên đành tìm chủ mới cho em nó -Xe 1 đời chủ. Bản Premium full option camera 360,vietmap, cửa sổ trời, cốp điện, nội thất da xịn. Bảo dưỡng định kỳ đầy đủ, chỉ việc mua về đi Giá 690tr có thương lượng nhẹ cho người thiện chí Ai đang tìm một chiếc CX5 đẹp, đi giữ gìn thì đây là lựa chọn rất đáng cân nhắc. Mong gặp người thật sự cần."
p23_s18_1776271390,Mazda 3,Unknown,2017,345.0,38479.0,Tự động,Xăng,Sedan,Khác,Đen,False,5,2.0,FWD,6,car_p23_s18_1776271390,ko có nhu cầu sử dụng nên bán lại e mazda 3 sx2017 bản thắng tay điện tử.xe còn rất mới.ko đâm đụng thủy kích. xem xe tân phú tphcm
p30_s17_1774764806,CX-3,Deluxe 1.5 AT,2025,548.0,6000.0,Tự động,Xăng,SUV / Cross over,Khác,Trắng,False,5,1.5,FWD,6,car_p30_s17_1774764806,"Mazda CX-3 1.5 Deluxe đời 2025 màu trắng, xe mới mua, chạy 6.000 km. - Xe còn mới, nguyên bản. - Thiết kế trẻ trung, vận hành linh hoạt. - Giá 548 triệu."
p5_s2_1776268187,BT-50,2.2 AT 2WD,2014,320.0,131000.0,Tự động,Dầu,Bán tải,Khác,Đỏ,False,5,2.2,FWD,2,car_p5_s2_1776268187,"Mazda BT50 đời 2014, xe bán tải cabin kép, màu đỏ đô. - ODO 131.000km, động cơ dầu diesel, hộp số tự động. - Xe gia đình dùng, bảo dưỡng định kỳ đầy đủ tại hãng Mazda PMH. - Máy số zin, không đâm đụng, không ngập nước. - Nội thất sạch đẹp, trang bị màn hình Android, bi-led, thùng che mưa. - Giá 320 triệu."
p28_s16_1774764219,CX-5,2.0 AT 2WD,2015,425.0,98000.0,Tự động,Xăng,SUV / Cross over,Việt Nam,Đen,False,5,2.0,FWD,2,car_p28_s16_1774764219,"𝗠𝗔𝗭𝗗𝗔 𝗖𝗫-𝟱 𝟮.𝟬𝗔𝗧 𝗦𝗫 𝟮𝟬𝟭𝟱 𝘾𝙖𝙢 𝙠ế𝙩 𝙜𝙞𝙖 𝙩ố𝙩 - 𝙝ỗ 𝙩𝙧ợ 𝙩𝙧ả 𝙜𝙤𝙥. Chỉ hơn 4 đồng, xem xe còn ra lộc. Tʜᴏɴɢ ᴛɪɴ ᴄʜɪ ᴛɪᴇᴛ Xuất xứ Việt Nam Dòng xe CUV 5 chỗ ngồi Thông số vận hành Số tự động, máy xăng. Màu Xám ghi / Nội thất Da đen Odo 98.000km Mô tả thêm Xe đi ít tính ra mỗi năm chưa tới 10.000km, sơm zin còn nhiều, nội thất zin còn rất mới so vố tuổi xe, 4 vỏ michealin mới thay, sơ cua chưa hạ, hỗ trợ rút hồ sơ gốc. 𝐓r𝐚n𝐠 𝐛ị f𝐮l𝐥 𝐨p𝐭i𝐨n Đèn bi chiếu sáng tự động, đèn led định vị, đèn hậu led tích hợp halogen, cảm biến lùi đỗ xe. Chìa khóa thông minh, tay năm mở cửa thông minh, đề nổ start/stop. Nội thất da cao cấp theo xe, ghế tài chỉnh điện, cửa sổ trời, vô lăng tích hợp nút điều khiển, ga tự động. Màn hình zin theo xe, kết nối bluetooth, camera lùi đỗ xe, hệ thống giải trí loa Bose cực hay... 6 túi khí, cảnh báo áp suất lốp, cân bằng điện tử, phanh abs,... Lh em Hưng Siêu thị ô tô Hà Nội, 389 Quốc Lộ 13 Hiệp Bình Phước, Thủ Đức, TP.HCM -------------------------- Cam kết không đâm đụng, tai nạn, ngập nước. Bao test hãng, test thợ hoặc gara chỉ định, bảo hành 3-6 tháng hoặc 5.000- 10.000km động cơ và hộp số. Pháp lý sang tên rõ ràng, bao rút hồ sơ gốc. mazdacx5 mazda cx5 mazdacx52015 Sieuthiotohanoi389 Sieuthiotothuduc Sieuthiotohanoi banxecugiare banxeototragop muabanxeotosaigon"
p18_s8_1776270319,Mazda 3,1.5 AT Sedan,2017,369.0,80000.0,Tự động,Xăng,Sedan,Khác,Trắng,False,5,1.5,FWD,2,car_p18_s8_1776270319,"Mazda 3 sx 2017 thắng điện tử , rin toàn tập udo 8v giá 370t 2 khoá theo xe , máy số rin toàn tập dàn lốp mới tinh , xe rất mới dc 55 phước lý 9 tp dn liên he A bo"
p10_s15_1776269002,Mazda 3,Premium,2020,515.0,24000.0,Tự động,Xăng,Hatchback,Khác,Đỏ,True,5,2.0,FWD,6,car_p10_s15_1776269002,"E lên sóng sedan hạng C 𝐌𝐚𝐳𝐝𝐚 𝟑 𝐏𝐫𝐞𝐦𝐢𝐮𝐦 𝐛𝐚𝐧 𝐜𝐚𝐨 𝐜𝐚𝐩 𝐧𝐡𝐚𝐭 𝐬𝐱𝟐𝟎𝟐𝟎. 𝐎𝐝𝐨 𝟐𝟒.𝟎𝟎𝟎𝐤𝐦. 1 chủ từ đầu. Bản full được trang bị thêm gói công nghệ an toàn Activsense có ra da phanh khoảng cách, giữ làn, bám đuôi, cảnh báo điểm mùA/c quan tâm alo e nhé - 𝐂𝐚𝐦 𝐊𝐞𝐭 Xe đẹp, Không Cấn Đụng Ngập Nước 𝑻𝒉𝒂𝒏𝒉 𝑵𝒂𝒎 𝑨𝒖𝒕𝒐 𝑫𝒂𝒌𝑳𝒂𝒌 - Chuyên Mua, Bán Xe Ôtô Đã Qua Sử Dụng. - Chuyên Nghiệp - Lịch Sự - Tận Tâm 𝐔𝐲 𝐓𝐢𝐧-𝐂𝐡𝐚𝐭 𝐋𝐮𝐨𝐧𝐠 Đ𝐚𝐭 𝐋𝐞𝐧 𝐇𝐚𝐧𝐠 Đ𝐚𝐮 𝟔𝟕𝟔 𝐕𝐨 𝐕𝐚𝐧 𝐊𝐢𝐞𝐭, 𝐏.𝐓𝐡𝐚𝐧𝐡 𝐍𝐡𝐚𝐭 𝐃𝐚𝐤𝐋𝐚𝐤."
p21_s15_1774760791,CX-5,AT,2018,570.0,86000.0,Tự động,Xăng,SUV,Khác,Đỏ,False,5,2.0,FWD,6,car_p21_s15_1774760791,"Mazda CX-5 màu đỏ, xe 5 chỗ, động cơ xăng, hộp số tự động. - Thiết kế thể thao, nội thất tiện nghi. - Vận hành êm ái, tiết kiệm nhiên liệu. - Xe sẵn sàng lăn bánh."
p36_s9_1774765964,Mazda 2,1.5 AT Sedan,2016,299.0,61000.0,Tự động,Xăng,Sedan,Việt Nam,Cam,False,5,1.5,FWD,2,car_p36_s9_1774765964,"Mazda 2 2016 xe zin Bao check test Cam kêt ko đâm đụng ,ngập nước ,ko thủy kích"
p2_s22_1776267847,Mazda 3,1.5L Luxury,2022,555.0,35000.0,Tự động,Xăng,Hatchback,Khác,Đỏ,False,5,1.5,FWD,6,car_p2_s22_1776267847,"Mazda 3 Sport 2022 Luxury Xe đẹp, giá tốt cho ai thiện chí Cần bán Mazda 3 Sport 2022 bản Luxury Xe 1 đời chủ nữ, sử dụng kỹ chạy bao bền Odo 35.000 km Nội ngoại thất còn rất đẹp, giữ gìn kỹ Máy móc zin, vận hành êm ái Giá bán còn thương lượng nhẹ cho người thiện chí Liên hệ Hồng Phát Anh/chị/em quan tâm inbox hoặc gọi trực tiếp để xem xe và thương lượng thêm nha"
p48_s1_1774768491,Mazda Other,2.5 AT AWD,2016,470.0,78000.0,Tự động,Xăng,SUV / Cross over,Việt Nam,Cam,True,5,2.5,AWD,2,car_p48_s1_1774768491,"Auto Ngọc Lân địa chỉ Ngã Ba Ngoài , Ninh Hoà , Khánh Hoà Mới về em Mazda Cx5 đời 2016 , 1 chủ mua mới Odo 7 vạn nội thất nguyên bản theo xe Cam kết keo chỉ máy số rin , không đâm đụng hay thuỷ kích Xe đã lên màn hình , lốp sơ cua chưa hạ chủ xe giữ kỹ nên xe còn rất đẹp mời quý khách hàng đến xem xe để cảm nhận Bao kí rút hồ sơ , hỗ trợ sang tên bấm biển số mới Alo e Vững để được giá tốt Trân trọng"
p31_s13_1774764993,Mazda 3,Luxury,2023,535.0,36000.0,Tự động,Xăng,Sedan,Khác,Khác,False,5,2.0,FWD,6,car_p31_s13_1774764993,"Mazda 3 Luxury Sport đăng ký 2023 odo zin 3,6 vạn, xe như mới"
p21_s8_1774760709,Mazda 2,Premium,2019,375.0,44000.0,Tự động,Xăng,Hatchback,Khác,Đỏ,True,5,2.0,FWD,6,car_p21_s8_1774760709,"𝐂𝐀𝐍 𝐁𝐀𝐍 𝐌𝐀𝐙𝐃𝐀 𝟐 𝐏𝐑𝐄𝐌𝐈𝐔𝐌 𝟐𝟎𝟏𝟗 Odo 44.000km 1 chủ từ đầu , Pháp lí rỏ ràng Bảo dưỡng hãng đầy đủ. Phụ kiện phim cách nhiệt,cam hành trình, lót sàn . Xe đẹp bao check test Giá còn thương lượng cho anh chị thiện chí mua xe nhanh chốt lẹ ạ . Gọi e Trinh nha"
p48_s7_1776273890,Mazda 3,AT,2010,238.0,150000.0,Tự động,Xăng,Sedan,Khác,Xanh,False,5,2.0,FWD,6,car_p48_s7_1776273890,Madaz3 2010 số tự động Đổi hoặc bán Xe ko đâm va ngập nước máy số zin Bao ship tận nhà
p36_s2_1774765898,Mazda Other,Premium,2026,786.0,10000.0,Tự động,Xăng,SUV / Cross over,Việt Nam,Trắng,False,5,2.0,FWD,6,car_p36_s2_1774765898,Mazda Yên Nghĩa. NEW CX5 Premium active TRẮNG VIN 2026 GIÁ TỐT SẴN XE GIAO NGAY New cx5 premium active trắng 786 triệu ƯU ĐÃI QUÀ TẶNG CHÍNH HÃNG MAZDA Inbox Gọi ngay sdt để nhận ưu đãi lớn
p11_s5_1774728221,Mazda Other,Deluxe 2.0 AT,2023,660.0,29000.0,Tự động,Xăng,SUV / Cross over,Việt Nam,Khác,True,5,2.0,FWD,6,car_p11_s5_1774728221,"Cần bán Cx5 sx 2023 deluxe Xe 1 chủ mua từ mới Full lịch sử hãng Chạy chuẩn 2,9 vạn km Xe zin k lỗi Lốp theo xe cả dàn sơ cua chưa hạ Bao check tets Lỗi tặng 50 triệu"
p32_s1_1774765085,CX-8,Premium,2019,745.0,49000.0,Tự động,Xăng,SUV / Cross over,Khác,Đỏ,False,5,2.5,FWD,6,car_p32_s1_1774765085,"Mazda CX-8 2.5 Premium 2019 1 cầu màu đỏ, thiết kế sang trọng, không gian rộng rãi. - Odo 49.000 km, xe giữ gìn cẩn thận. - Trang bị đầy đủ tiện nghi. - Giá 745 triệu."
p64_s9_1776276403,Mazda 3,1.5 AT,2017,375.0,78000.0,Tự động,Xăng,Sedan,Khác,Cam,False,5,1.5,FWD,6,car_p64_s9_1776276403,"Showroom Ô Tô Hiệp Thành Phát Biên Hoà xin chào quý A/C khách hàng cả nước. - Bên em vừa mới về mẫu Mazda 3 phanh tay điện tử đang hoat động tốt, có hỗ trợ góp không lãi suất, hỗ trợ bảo hành, - Động cơ 1.5L tiết kiệm, Mẫu mã đẹp - xe đuược trang bị phanh tay điện tử cửa sổ nóc, nội thất đẹp, máy êm. - Xe được đảm bảo cam kết về chất lượng - Phục vụ chuyên nghiệp, nhiệt tình, chu đáo - xem chi tiết trên kênh youtube hiệp thành phát auto hoặc titok HTP Auto"
p34_s17_1776273080,CX-5,Unknown,2024,780.0,12246.0,Tự động,Xăng,SUV,Khác,Trắng,False,5,2.0,FWD,6,car_p34_s17_1776273080,Thì trường đang chậm nhưng mà mới quá lại phải mua Mazda cx5 2024 pre Xuất hóa đơn 600 triệu 7xx triệu
p21_s9_1776271053,Mazda 2,Premium,2018,345.0,90000.0,Tự động,Dầu,Hatchback,Việt Nam,Xanh,True,5,2.0,FWD,6,car_p21_s9_1776271053,"Showroom Ô Tô Hiệp Thành Phát Biên Hoà xin chào quý A/C khách hàng cả nước. - Bên em vừa mới về mẫu Mazda 2 2018 premium đang hoat động tốt, hỗ trợ bảo hành, - Xe mua mới 1 chủ sử dụng đi kỹ, 1 chủ từ đầu - Có bao check hãng, bao đâm đụng ngập nước máy số zin - Động cơ dầu tiết kiệm, Mẫu mã đẹp - xe được trang bị thêm màn hình androi mới, nội thất đẹp, máy êm. - Xe được đảm bảo cam kết về chất lượng - Phục vụ chuyên nghiệp, nhiệt tình, chu đáo - xem chi tiết trên kênh youtube hiệp thành phát auto hoặc titok HTP Auto"
p72_s2_1776277426,CX-5,2.5,2017,535.0,90000.0,Tự động,Xăng,SUV,Khác,Trắng,True,5,2.5,FWD,6,car_p72_s2_1776277426,Mazda CX5 2.5 2017. tư nhân 1 chủ. đi 9v zin. Giá 535tr
p37_s15_1774766194,Mazda 3,Unknown,2003,60.0,200000.0,Số sàn,Xăng,Sedan,Nhật Bản,Đen,False,5,2.0,FWD,6,car_p37_s15_1774766194,"Cần tiền bán gấp Mazda 323 đời 2003,mọi chức năng hoạt động ok, đi xa tốt..xe vừa hết đk..,xe e bán giấy tay bao tranh chấp nên ngày nghỉ anh chị đến mua bán vẫn được nhé..., máy chạy khỏe nên a chị lấy về đi gia đình hay tập chạy tập lái là quá OK..,xem xe ở Củ Chi, TP HCM... Anh chị em nào cần thì liên hệ với e qua sđt Em cảm ơn"
p8_s14_1774727786,Mazda 2,1.5 AT,2024,395.0,43000.0,Tự động,Xăng,Hatchback,Khác,Đỏ,False,5,1.5,FWD,6,car_p8_s14_1774727786,"Mazda 2 sx 2024 1.5 AT Xe đã có màn hình, cam lùi cam hành trình, đèn pha full led, đèn gầm led."
p18_s19_1776270434,CX-30,Luxury,2024,619.0,37000.0,Tự động,Xăng,SUV / Cross over,Thái Lan,Xanh,True,5,2.0,FWD,6,car_p18_s19_1776270434,"Mazda CX-30 màu xanh đậm, bản luxury. xe 5 chỗ, số tự động, chạy xăng. - Thiết kế hiện đại, nội thất tiện nghi. - Vận hành êm ái, tiết kiệm nhiên liệu. Xe chính chủ mua và sử dụng từ tháng 4/2024. Xe sử dụng ở TP HCM nên có trầy xước xung quanh, chưa đâm đụng, ngập nước. Máy móc nguyên zin, bao check mọi nơi. Xin miễn tiếp cò lái."
